2023-04-22,Brewing Company,14.40,debit,Alcohol & Bars,Silver Card
2023-04-22,Greek Restaurant,64.52,debit,Restaurants,Silver Card
2023-04-19,Credit Card Payment,604.32,debit,Credit Card Payment,Checking
2023-04-19,Grocery Store,10.89,debit,Groceries,Platinum Card
2023-04-18,State Farm,75.00,debit,Auto Insurance,Checking
2023-04-18,Credit Card Payment,604.32,credit,Credit Card Payment,Silver Card
2023-04-18,Credit Card Payment,458.10,credit,Credit Card Payment,Platinum Card
2023-04-16,City Water Charges,35.00,debit,Utilities,Checking
2023-04-15,Power Company,60.00,debit,Utilities,Checking
2023-04-13,QuikTrip,38.94,debit,Gas & Fuel,Platinum Card
2023-04-13,Grocery Store,16.87,debit,Groceries,Platinum Card
2023-04-13,Vietnamese Restaurant,20.64,debit,Restaurants,Platinum Card
2023-04-12,Best Buy,44.93,debit,Electronics & Software,Silver Card
2023-04-12,Grocery Store,41.34,debit,Groceries,Platinum Card
2023-04-12,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2023-04-10,Phone Company,65.00,debit,Mobile Phone,Checking
2023-04-09,Credit Card Payment,436.75,debit,Credit Card Payment,Checking
2023-04-09,Grocery Store,10.70,debit,Groceries,Platinum Card
2023-04-09,Barbershop,30.00,debit,Haircut,Platinum Card
2023-04-09,Spotify,10.69,debit,Music,Platinum Card
2023-04-08,Gas Company,30.00,debit,Utilities,Checking
2023-04-06,Amazon,27.54,debit,Shopping,Platinum Card
2023-04-04,Grocery Store,5.64,debit,Groceries,Platinum Card
2023-04-04,Amazon,35.90,debit,Shopping,Platinum Card
2023-04-04,Netflix,11.76,debit,Television,Platinum Card
2023-04-02,Mortgage Payment,1100.00,debit,Mortgage & Rent,Checking
2023-04-01,Credit Card Payment,1552.65,debit,Credit Card Payment,Checking
2023-04-01,Credit Card Payment,600.51,credit,Credit Card Payment,Platinum Card
2023-04-01,Amazon,13.09,debit,Shopping,Platinum Card
2023-03-31,Credit Card Payment,957.60,credit,Credit Card Payment,Platinum Card
2023-03-30,Starbucks,12.84,debit,Coffee Shops,Platinum Card
2023-03-29,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2023-03-27,Brewing Company,49.63,debit,Alcohol & Bars,Platinum Card
2023-03-27,Grocery Store,4.46,debit,Groceries,Platinum Card
2023-03-26,Amazon,16.04,debit,Shopping,Platinum Card
2023-03-25,Internet Service Provider,75.00,debit,Internet,Checking
2023-03-23,Starbucks,5.20,debit,Coffee Shops,Platinum Card
2023-03-22,BP,37.51,debit,Gas & Fuel,Platinum Card
2023-03-20,State Farm,75.00,debit,Auto Insurance,Checking
2023-03-19,Amazon,13.84,debit,Shopping,Platinum Card
2023-03-19,City Water Charges,35.00,debit,Utilities,Checking
2023-03-18,Best Buy,320.99,debit,Electronics & Software,Platinum Card
2023-03-18,Grocery Store,16.23,debit,Groceries,Platinum Card
2023-03-15,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2023-03-15,Power Company,60.00,debit,Utilities,Checking
2023-03-14,Credit Card Payment,305.27,debit,Credit Card Payment,Checking
2023-03-14,Credit Card Payment,301.79,debit,Credit Card Payment,Checking
2023-03-14,Brunch Restaurant,8.00,debit,Restaurants,Platinum Card
2023-03-13,Credit Card Payment,532.86,credit,Credit Card Payment,Platinum Card
2023-03-13,Credit Card Payment,301.79,credit,Credit Card Payment,Silver Card
2023-03-12,Phone Company,65.00,debit,Mobile Phone,Checking
2023-03-12,Bakery Place,3.02,debit,Restaurants,Platinum Card
2023-03-09,Spotify,10.69,debit,Music,Platinum Card
2023-03-08,BP,34.08,debit,Gas & Fuel,Platinum Card
2023-03-08,Amazon,27.17,debit,Shopping,Platinum Card
2023-03-08,Gas Company,49.00,debit,Utilities,Checking
2023-03-06,Credit Card Payment,491.86,debit,Credit Card Payment,Checking
2023-03-05,Fancy Restaurant,7.00,debit,Restaurants,Silver Card
2023-03-04,Grocery Store,92.04,debit,Groceries,Silver Card
2023-03-04,Mortgage Payment,1100.00,debit,Mortgage & Rent,Checking
2023-03-04,Netflix,11.76,debit,Television,Platinum Card
2023-03-01,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2023-03-01,Amazon,13.09,debit,Shopping,Platinum Card
2023-02-28,Grocery Store,32.07,debit,Groceries,Silver Card
2023-02-27,Roadside Diner,25.77,debit,Restaurants,Silver Card
2023-02-25,BP,33.80,debit,Gas & Fuel,Silver Card
2023-02-25,Internet Service Provider,75.00,debit,Internet,Checking
2023-02-21,Credit Card Payment,292.54,debit,Credit Card Payment,Checking
2023-02-21,Grocery Store,46.96,debit,Groceries,Silver Card
2023-02-20,State Farm,75.00,debit,Auto Insurance,Checking
2023-02-20,Credit Card Payment,292.54,credit,Credit Card Payment,Silver Card
2023-02-20,Barbershop,30.00,debit,Haircut,Platinum Card
2023-02-19,Credit Card Payment,574.84,debit,Credit Card Payment,Checking
2023-02-19,City Water Charges,35.00,debit,Utilities,Checking
2023-02-16,Brewing Company,8.00,debit,Alcohol & Bars,Platinum Card
2023-02-16,American Tavern,32.75,debit,Restaurants,Platinum Card
2023-02-16,Amazon,37.45,debit,Shopping,Platinum Card
2023-02-15,Credit Card Payment,207.47,credit,Credit Card Payment,Platinum Card
2023-02-15,Credit Card Payment,207.47,debit,Credit Card Payment,Checking
2023-02-15,Grocery Store,4.59,debit,Groceries,Platinum Card
2023-02-15,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2023-02-15,Power Company,60.00,debit,Utilities,Checking
2023-02-13,Grocery Store,8.21,debit,Groceries,Platinum Card
2023-02-12,Grocery Store,30.54,debit,Groceries,Platinum Card
2023-02-12,Phone Company,65.00,debit,Mobile Phone,Checking
2023-02-11,Starbucks,3.00,debit,Coffee Shops,Platinum Card
2023-02-11,Credit Card Payment,133.95,debit,Credit Card Payment,Checking
2023-02-11,BP,24.01,debit,Gas & Fuel,Platinum Card
2023-02-09,Spotify,10.69,debit,Music,Platinum Card
2023-02-08,Starbucks,3.00,debit,Coffee Shops,Platinum Card
2023-02-08,Thai Restaurant,27.47,debit,Restaurants,Platinum Card
2023-02-07,Gas Company,65.00,debit,Utilities,Checking
2023-02-05,Mortgage Payment,1100.00,debit,Mortgage & Rent,Checking
2023-02-04,Hardware Store,86.97,debit,Home Improvement,Silver Card
2023-02-04,Netflix,11.76,debit,Television,Platinum Card
2023-02-01,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2023-02-01,Roadside Diner,9.47,debit,Restaurants,Silver Card
2023-02-01,Amazon,13.09,debit,Shopping,Platinum Card
2023-01-31,Credit Card Payment,1900.00,debit,Credit Card Payment,Checking
2023-01-31,Shell,31.32,debit,Gas & Fuel,Silver Card
2023-01-25,Internet Service Provider,75.00,debit,Internet,Checking
2023-01-24,Grocery Store,21.06,debit,Groceries,Silver Card
2023-01-24,Amazon,11.70,debit,Shopping,Platinum Card
2023-01-24,Amazon,4.21,debit,Shopping,Platinum Card
2023-01-22,Credit Card Payment,277.99,debit,Credit Card Payment,Checking
2023-01-21,Credit Card Payment,277.99,credit,Credit Card Payment,Silver Card
2023-01-18,State Farm,75.00,debit,Auto Insurance,Checking
2023-01-18,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2023-01-16,City Water Charges,35.00,debit,Utilities,Checking
2023-01-16,Power Company,60.00,debit,Utilities,Checking
2023-01-15,Grocery Store,6.06,debit,Groceries,Silver Card
2023-01-14,Shell,28.92,debit,Gas & Fuel,Silver Card
2023-01-10,Grocery Store,58.79,debit,Groceries,Silver Card
2023-01-10,Barbershop,30.00,debit,Haircut,Silver Card
2023-01-10,Phone Company,65.00,debit,Mobile Phone,Checking
2023-01-09,Credit Card Payment,491.45,credit,Credit Card Payment,Platinum Card
2023-01-09,Credit Card Payment,491.45,debit,Credit Card Payment,Checking
2023-01-09,Credit Card Payment,281.84,debit,Credit Card Payment,Checking
2023-01-09,Spotify,10.69,debit,Music,Platinum Card
2023-01-08,Gas Company,45.00,debit,Utilities,Checking
2023-01-05,American Tavern,23.49,debit,Restaurants,Platinum Card
2023-01-04,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2023-01-03,Mortgage Payment,1100.00,debit,Mortgage & Rent,Checking
2023-01-03,Amazon,42.10,debit,Shopping,Platinum Card
2023-01-02,Credit Card Payment,499.60,debit,Credit Card Payment,Checking
2023-01-01,Amazon,13.09,debit,Shopping,Platinum Card
2022-12-29,Brewing Company,14.00,debit,Alcohol & Bars,Silver Card
2022-12-29,Credit Card Payment,860.05,credit,Credit Card Payment,Platinum Card
2022-12-29,Grocery Store,55.04,debit,Groceries,Silver Card
2022-12-28,Brewing Company,12.00,debit,Alcohol & Bars,Silver Card
2022-12-26,Chick-Fil-A,56.07,debit,Fast Food,Platinum Card
2022-12-26,Shell,32.47,debit,Gas & Fuel,Platinum Card
2022-12-26,Shell,7.48,debit,Gas & Fuel,Platinum Card
2022-12-26,Internet Service Provider,75.99,debit,Internet,Checking
2022-12-26,Amazon,44.99,debit,Shopping,Platinum Card
2022-12-24,Hardware Store,38.40,debit,Home Improvement,Platinum Card
2022-12-23,Hardware Store,28.00,debit,Home Improvement,Platinum Card
2022-12-22,New York Deli,21.38,debit,Fast Food,Platinum Card
2022-12-22,Hardware Store,22.14,debit,Home Improvement,Platinum Card
2022-12-21,Credit Card Payment,464.03,debit,Credit Card Payment,Checking
2022-12-21,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-12-20,Credit Card Payment,464.03,credit,Credit Card Payment,Silver Card
2022-12-20,Shell,30.38,debit,Gas & Fuel,Silver Card
2022-12-19,State Farm,75.00,debit,Auto Insurance,Checking
2022-12-19,Amazon,43.01,debit,Shopping,Platinum Card
2022-12-18,Starbucks,3.00,debit,Coffee Shops,Silver Card
2022-12-18,Credit Card Payment,311.02,credit,Credit Card Payment,Platinum Card
2022-12-18,Credit Card Payment,311.02,debit,Credit Card Payment,Checking
2022-12-18,Fancy Restaurant,56.52,debit,Restaurants,Silver Card
2022-12-18,Amazon,49.99,debit,Shopping,Platinum Card
2022-12-18,Amazon,41.72,debit,Shopping,Platinum Card
2022-12-18,Amazon,24.30,debit,Shopping,Platinum Card
2022-12-17,American Tavern,63.00,debit,Food & Dining,Silver Card
2022-12-17,BP,20.01,debit,Gas & Fuel,Silver Card
2022-12-17,City Water Charges,35.00,debit,Utilities,Checking
2022-12-14,Grocery Store,21.39,debit,Groceries,Silver Card
2022-12-14,Hardware Store,17.10,debit,Home Improvement,Silver Card
2022-12-14,Power Company,60.00,debit,Utilities,Checking
2022-12-13,Thai Restaurant,27.00,debit,Restaurants,Silver Card
2022-12-12,Phone Company,89.54,debit,Mobile Phone,Checking
2022-12-11,Brunch Restaurant,10.29,debit,Restaurants,Platinum Card
2022-12-09,Spotify,10.69,debit,Music,Platinum Card
2022-12-08,Grocery Store,12.64,debit,Groceries,Platinum Card
2022-12-07,Barbershop,30.00,debit,Haircut,Platinum Card
2022-12-07,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-12-06,Grocery Store,21.38,debit,Groceries,Platinum Card
2022-12-06,Grocery Store,13.48,debit,Groceries,Platinum Card
2022-12-06,Gas Company,40.00,debit,Utilities,Checking
2022-12-04,Starbucks,3.00,debit,Coffee Shops,Silver Card
2022-12-04,Latin Restaurant,20.65,debit,Fast Food,Platinum Card
2022-12-04,Netflix,11.76,debit,Movies & DVDs,Platinum Card
2022-12-03,BP,30.03,debit,Gas & Fuel,Silver Card
2022-12-03,Grocery Store,148.15,debit,Groceries,Silver Card
2022-12-03,Mortgage Payment,1209.18,debit,Mortgage & Rent,Checking
2022-12-01,Grocery Store,5.64,debit,Groceries,Silver Card
2022-12-01,Brunch Restaurant,8.00,debit,Restaurants,Silver Card
2022-12-01,Amazon,13.13,debit,Shopping,Platinum Card
2022-11-30,Credit Card Payment,582.99,debit,Credit Card Payment,Checking
2022-11-30,Grocery Store,6.27,debit,Groceries,Silver Card
2022-11-29,Credit Card Payment,582.99,credit,Credit Card Payment,Silver Card
2022-11-29,Credit Card Payment,751.50,credit,Credit Card Payment,Platinum Card
2022-11-27,Movie Theater,17.00,debit,Movies & DVDs,Silver Card
2022-11-27,American Tavern,28.40,debit,Restaurants,Silver Card
2022-11-26,American Tavern,16.80,debit,Alcohol & Bars,Silver Card
2022-11-26,Internet Service Provider,74.99,debit,Internet,Checking
2022-11-23,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-11-21,Grocery Store,5.64,debit,Groceries,Silver Card
2022-11-21,Hardware Store,37.41,debit,Home Improvement,Platinum Card
2022-11-20,State Farm,75.00,debit,Auto Insurance,Checking
2022-11-20,Credit Card Payment,421.96,credit,Credit Card Payment,Platinum Card
2022-11-19,Brewing Company,20.00,debit,Alcohol & Bars,Silver Card
2022-11-19,QuikTrip,29.15,debit,Gas & Fuel,Silver Card
2022-11-19,Hardware Store,10.02,debit,Home Improvement,Silver Card
2022-11-17,Brewing Company,22.80,debit,Alcohol & Bars,Platinum Card
2022-11-17,Hardware Store,15.47,debit,Home Improvement,Platinum Card
2022-11-17,Hardware Store,6.40,debit,Home Improvement,Platinum Card
2022-11-17,Greek Restaurant,23.26,debit,Restaurants,Platinum Card
2022-11-16,City Water Charges,35.00,debit,Utilities,Checking
2022-11-14,Power Company,60.00,debit,Utilities,Checking
2022-11-13,Grocery Store,4.80,debit,Groceries,Platinum Card
2022-11-13,Grocery Store,37.43,debit,Groceries,Platinum Card
2022-11-13,Grocery Store,10.15,debit,Groceries,Platinum Card
2022-11-13,Phone Company,89.54,debit,Mobile Phone,Checking
2022-11-12,Grocery Store,10.18,debit,Groceries,Platinum Card
2022-11-12,American Tavern,22.33,debit,Restaurants,Silver Card
2022-11-10,Brewing Company,27.00,debit,Alcohol & Bars,Platinum Card
2022-11-10,Chick-Fil-A,14.19,debit,Fast Food,Platinum Card
2022-11-10,Food Truck,24.40,debit,Groceries,Platinum Card
2022-11-09,Spotify,10.69,debit,Music,Platinum Card
2022-11-09,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-11-08,Grocery Store,5.64,debit,Groceries,Platinum Card
2022-11-06,Amazon,53.95,debit,Shopping,Platinum Card
2022-11-06,Gas Company,30.00,debit,Utilities,Checking
2022-11-05,Shell,36.51,debit,Gas & Fuel,Platinum Card
2022-11-04,Netflix,11.76,debit,Movies & DVDs,Platinum Card
2022-11-03,Pizza Place,23.66,debit,Fast Food,Platinum Card
2022-11-02,Credit Card Payment,262.51,credit,Credit Card Payment,Platinum Card
2022-11-02,Credit Card Payment,262.51,debit,Credit Card Payment,Checking
2022-11-02,Mortgage Payment,1209.18,debit,Mortgage & Rent,Checking
2022-11-01,Amazon,13.13,debit,Shopping,Platinum Card
2022-10-31,Grocery Store,5.64,debit,Groceries,Platinum Card
2022-10-28,Brewing Company,12.71,debit,Alcohol & Bars,Platinum Card
2022-10-28,Seafood Restaurant,14.75,debit,Food & Dining,Platinum Card
2022-10-28,Grocery Store,92.49,debit,Groceries,Platinum Card
2022-10-28,Italian Restaurant,54.00,debit,Restaurants,Platinum Card
2022-10-27,American Tavern,25.40,debit,Restaurants,Silver Card
2022-10-26,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-10-25,Internet Service Provider,74.99,debit,Internet,Checking
2022-10-25,Amazon,29.98,debit,Shopping,Platinum Card
2022-10-23,Grocery Store,7.57,debit,Groceries,Platinum Card
2022-10-22,Credit Card Payment,353.83,credit,Credit Card Payment,Silver Card
2022-10-22,Credit Card Payment,353.83,debit,Credit Card Payment,Checking
2022-10-22,BP,34.66,debit,Gas & Fuel,Platinum Card
2022-10-21,Credit Card Payment,544.37,credit,Credit Card Payment,Platinum Card
2022-10-18,State Farm,75.00,debit,Auto Insurance,Checking
2022-10-18,Grocery Store,33.55,debit,Groceries,Platinum Card
2022-10-18,Hardware Store,45.24,debit,Home Improvement,Platinum Card
2022-10-18,Brunch Restaurant,8.00,debit,Restaurants,Platinum Card
2022-10-17,City Water Charges,35.00,debit,Utilities,Checking
2022-10-16,Power Company,60.00,debit,Utilities,Checking
2022-10-12,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-10-11,Phone Company,89.40,debit,Mobile Phone,Checking
2022-10-10,Grocery Store,53.68,debit,Groceries,Silver Card
2022-10-09,Spotify,10.69,debit,Music,Platinum Card
2022-10-09,Amazon,19.98,debit,Shopping,Platinum Card
2022-10-09,Gas Company,30.00,debit,Utilities,Checking
2022-10-08,Shell,38.06,debit,Gas & Fuel,Silver Card
2022-10-08,Hardware Store,80.65,debit,Home Improvement,Silver Card
2022-10-08,Hardware Store,31.20,debit,Home Improvement,Silver Card
2022-10-06,American Tavern,27.00,debit,Restaurants,Silver Card
2022-10-04,Netflix,11.76,debit,Movies & DVDs,Platinum Card
2022-10-02,Credit Card Payment,124.03,credit,Credit Card Payment,Platinum Card
2022-10-02,Credit Card Payment,124.03,debit,Credit Card Payment,Checking
2022-10-02,Mortgage Payment,1209.18,debit,Mortgage & Rent,Checking
2022-10-01,Starbucks,3.00,debit,Coffee Shops,Platinum Card
2022-10-01,Credit Card Payment,128.12,debit,Credit Card Payment,Checking
2022-10-01,Grocery Store,15.66,debit,Groceries,Platinum Card
2022-10-01,Amazon,13.13,debit,Shopping,Platinum Card
2022-09-29,Greek Restaurant,23.26,debit,Restaurants,Platinum Card
2022-09-29,German Restaurant,46.70,debit,Restaurants,Platinum Card
2022-09-28,Credit Card Payment,128.12,credit,Credit Card Payment,Silver Card
2022-09-28,Credit Card Payment,284.96,credit,Credit Card Payment,Platinum Card
2022-09-28,Credit Card Payment,284.96,debit,Credit Card Payment,Checking
2022-09-28,Grocery Store,13.36,debit,Groceries,Platinum Card
2022-09-28,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-09-27,Valero,40.71,debit,Gas & Fuel,Platinum Card
2022-09-26,Starbucks,5.00,debit,Coffee Shops,Platinum Card
2022-09-26,Exxon,38.00,debit,Gas & Fuel,Silver Card
2022-09-25,Internet Service Provider,74.99,debit,Internet,Checking
2022-09-25,Sushi Restaurant,48.64,debit,Restaurants,Silver Card
2022-09-22,Hardware Store,69.40,debit,Home Improvement,Platinum Card
2022-09-22,Hardware Store,6.83,debit,Home Improvement,Platinum Card
2022-09-20,Amazon,47.38,debit,Shopping,Platinum Card
2022-09-19,State Farm,75.00,debit,Auto Insurance,Checking
2022-09-19,Barbershop,30.00,debit,Haircut,Platinum Card
2022-09-18,Grocery Store,4.32,debit,Groceries,Platinum Card
2022-09-18,Power Company,60.00,debit,Utilities,Checking
2022-09-17,Grocery Store,10.17,debit,Groceries,Platinum Card
2022-09-17,Grocery Store,8.80,debit,Groceries,Platinum Card
2022-09-17,City Water Charges,35.00,debit,Utilities,Checking
2022-09-14,Credit Card Payment,134.34,credit,Credit Card Payment,Platinum Card
2022-09-14,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-09-13,Grocery Store,5.64,debit,Groceries,Platinum Card
2022-09-12,Grocery Store,47.16,debit,Groceries,Platinum Card
2022-09-12,Phone Company,89.40,debit,Mobile Phone,Checking
2022-09-11,BP,38.86,debit,Gas & Fuel,Platinum Card
2022-09-11,Grocery Store,7.87,debit,Groceries,Platinum Card
2022-09-09,Brewing Company,18.00,debit,Alcohol & Bars,Platinum Card
2022-09-09,Spotify,10.69,debit,Music,Platinum Card
2022-09-07,Gas Company,30.00,debit,Utilities,Checking
2022-09-04,Credit Card Payment,687.29,credit,Credit Card Payment,Platinum Card
2022-09-04,Credit Card Payment,687.29,debit,Credit Card Payment,Checking
2022-09-04,Mortgage Payment,1247.44,debit,Mortgage & Rent,Checking
2022-09-04,Netflix,11.76,debit,Movies & DVDs,Platinum Card
2022-09-02,Amazon,109.83,debit,Shopping,Platinum Card
2022-09-01,Brewing Company,47.40,debit,Alcohol & Bars,Platinum Card
2022-09-01,Amazon,13.13,debit,Shopping,Platinum Card
2022-08-31,Grocery Store,11.64,debit,Groceries,Platinum Card
2022-08-31,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-08-30,Shell,35.65,debit,Gas & Fuel,Platinum Card
2022-08-27,Internet Service Provider,74.99,debit,Internet,Checking
2022-08-24,American Tavern,42.31,debit,Restaurants,Platinum Card
2022-08-22,Credit Card Payment,34.18,debit,Credit Card Payment,Checking
2022-08-21,Credit Card Payment,34.18,credit,Credit Card Payment,Silver Card
2022-08-21,Credit Card Payment,99.76,credit,Credit Card Payment,Platinum Card
2022-08-21,Credit Card Payment,99.76,debit,Credit Card Payment,Checking
2022-08-20,State Farm,75.00,debit,Auto Insurance,Checking
2022-08-18,Amazon,23.47,debit,Shopping,Platinum Card
2022-08-17,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-08-17,Amazon,14.98,debit,Shopping,Platinum Card
2022-08-16,Credit Card Payment,269.56,debit,Credit Card Payment,Checking
2022-08-16,City Water Charges,35.00,debit,Utilities,Checking
2022-08-15,Credit Card Payment,269.56,credit,Credit Card Payment,Silver Card
2022-08-15,Credit Card Payment,159.38,credit,Credit Card Payment,Platinum Card
2022-08-15,Shell,41.07,debit,Gas & Fuel,Platinum Card
2022-08-15,Grocery Store,5.64,debit,Groceries,Platinum Card
2022-08-15,Power Company,60.00,debit,Utilities,Checking
2022-08-11,Chick-Fil-A,13.67,debit,Fast Food,Platinum Card
2022-08-11,Valero,33.66,debit,Gas & Fuel,Platinum Card
2022-08-10,Phone Company,89.40,debit,Mobile Phone,Checking
2022-08-09,Spotify,10.69,debit,Music,Platinum Card
2022-08-09,Gas Company,30.00,debit,Utilities,Checking
2022-08-06,Amazon,76.47,debit,Shopping,Platinum Card
2022-08-04,Netflix,11.76,debit,Movies & DVDs,Platinum Card
2022-08-03,Grocery Store,6.27,debit,Groceries,Silver Card
2022-08-03,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-08-02,Credit Card Payment,816.27,credit,Credit Card Payment,Platinum Card
2022-08-02,Shell,40.44,debit,Gas & Fuel,Silver Card
2022-08-02,Mortgage Payment,1247.44,debit,Mortgage & Rent,Checking
2022-08-01,Amazon,13.13,debit,Shopping,Platinum Card
2022-07-31,Brewing Company,6.60,debit,Alcohol & Bars,Silver Card
2022-07-30,American Tavern,34.38,debit,Restaurants,Silver Card
2022-07-28,Grocery Store,7.61,debit,Groceries,Silver Card
2022-07-26,Conoco,33.67,debit,Gas & Fuel,Silver Card
2022-07-25,Internet Service Provider,74.99,debit,Internet,Checking
2022-07-24,American Tavern,26.59,debit,Restaurants,Platinum Card
2022-07-23,Credit Card Payment,61.43,debit,Credit Card Payment,Checking
2022-07-23,Starbucks,9.58,debit,Fast Food,Platinum Card
2022-07-21,Grocery Store,28.93,debit,Groceries,Platinum Card
2022-07-21,Barbershop,30.00,debit,Haircut,Platinum Card
2022-07-20,Credit Card Payment,61.43,credit,Credit Card Payment,Silver Card
2022-07-20,Credit Card Payment,102.88,credit,Credit Card Payment,Platinum Card
2022-07-20,Credit Card Payment,102.88,debit,Credit Card Payment,Checking
2022-07-20,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-07-18,Irish Restaurant,28.54,debit,Alcohol & Bars,Platinum Card
2022-07-18,State Farm,75.00,debit,Auto Insurance,Checking
2022-07-17,Wendy's,15.23,debit,Fast Food,Silver Card
2022-07-17,City Water Charges,35.00,debit,Utilities,Checking
2022-07-17,Power Company,60.00,debit,Utilities,Checking
2022-07-15,Circle K,36.24,debit,Gas & Fuel,Platinum Card
2022-07-14,Go Mart,33.51,debit,Gas & Fuel,Silver Card
2022-07-11,Phone Company,89.46,debit,Mobile Phone,Checking
2022-07-10,Credit Card Payment,242.16,debit,Credit Card Payment,Checking
2022-07-10,Grocery Store,5.39,debit,Groceries,Silver Card
2022-07-10,Gas Company,30.00,debit,Utilities,Checking
2022-07-09,Credit Card Payment,242.16,credit,Credit Card Payment,Silver Card
2022-07-09,Credit Card Payment,259.87,debit,Credit Card Payment,Checking
2022-07-09,Spotify,10.69,debit,Music,Platinum Card
2022-07-08,Credit Card Payment,259.87,credit,Credit Card Payment,Platinum Card
2022-07-06,Amazon Video,6.41,debit,Movies & DVDs,Platinum Card
2022-07-06,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-07-05,Grocery Store,44.25,debit,Groceries,Silver Card
2022-07-05,Amazon,212.32,debit,Shopping,Platinum Card
2022-07-04,BP,34.48,debit,Gas & Fuel,Silver Card
2022-07-04,Netflix,11.76,debit,Movies & DVDs,Platinum Card
2022-07-02,Mortgage Payment,1247.44,debit,Mortgage & Rent,Checking
2022-07-02,Movie Theater,25.00,debit,Movies & DVDs,Silver Card
2022-07-02,American Tavern,36.44,debit,Restaurants,Silver Card
2022-07-01,Amazon,13.13,debit,Shopping,Platinum Card
2022-06-28,Grocery Store,7.57,debit,Groceries,Silver Card
2022-06-27,Starbucks,3.50,debit,Coffee Shops,Silver Card
2022-06-27,Pizza Place,22.66,debit,Fast Food,Platinum Card
2022-06-26,Grocery Store,9.62,debit,Groceries,Silver Card
2022-06-25,Credit Card Payment,942.76,credit,Credit Card Payment,Platinum Card
2022-06-25,Credit Card Payment,942.76,debit,Credit Card Payment,Checking
2022-06-25,Internet Service Provider,74.99,debit,Internet,Checking
2022-06-23,Brunch Restaurant,8.50,debit,Restaurants,Silver Card
2022-06-23,Amazon,74.97,debit,Shopping,Platinum Card
2022-06-22,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-06-21,Credit Card Payment,89.45,debit,Credit Card Payment,Checking
2022-06-20,State Farm,75.00,debit,Auto Insurance,Checking
2022-06-20,Credit Card Payment,89.45,credit,Credit Card Payment,Silver Card
2022-06-20,Barbershop,30.00,debit,Haircut,Silver Card
2022-06-19,Shell,38.52,debit,Gas & Fuel,Platinum Card
2022-06-19,Grocery Store,2.69,debit,Groceries,Platinum Card
2022-06-18,City Water Charges,35.00,debit,Utilities,Checking
2022-06-16,Starbucks,3.00,debit,Coffee Shops,Platinum Card
2022-06-16,Pizza Place,22.66,debit,Fast Food,Platinum Card
2022-06-16,Grocery Store,13.90,debit,Groceries,Platinum Card
2022-06-15,Power Company,60.00,debit,Utilities,Checking
2022-06-14,Credit Card Payment,283.44,credit,Credit Card Payment,Platinum Card
2022-06-14,Credit Card Payment,283.44,debit,Credit Card Payment,Checking
2022-06-14,Grocery Store,7.02,debit,Groceries,Platinum Card
2022-06-12,Grocery Store,12.55,debit,Groceries,Platinum Card
2022-06-12,Phone Company,89.46,debit,Mobile Phone,Checking
2022-06-10,Grocery Store,46.01,debit,Groceries,Platinum Card
2022-06-09,Chick-Fil-A,16.18,debit,Fast Food,Platinum Card
2022-06-09,Grocery Store,9.56,debit,Groceries,Platinum Card
2022-06-09,Spotify,10.69,debit,Music,Platinum Card
2022-06-08,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-06-08,Gas Company,30.00,debit,Utilities,Checking
2022-06-06,Starbucks,4.00,debit,Coffee Shops,Platinum Card
2022-06-04,Credit Card Payment,235.18,debit,Credit Card Payment,Checking
2022-06-04,Grocery Store,24.12,debit,Groceries,Platinum Card
2022-06-04,Mortgage Payment,1247.44,debit,Mortgage & Rent,Checking
2022-06-04,Netflix,11.76,debit,Movies & DVDs,Platinum Card
2022-06-03,Italian Restaurant,65.81,debit,Restaurants,Platinum Card
2022-06-02,Credit Card Payment,235.18,credit,Credit Card Payment,Silver Card
2022-06-02,Credit Card Payment,466.36,credit,Credit Card Payment,Platinum Card
2022-06-01,BP,38.63,debit,Gas & Fuel,Platinum Card
2022-06-01,Grocery Store,6.11,debit,Groceries,Platinum Card
2022-06-01,Amazon,13.13,debit,Shopping,Platinum Card
2022-05-29,Movie Theater,20.00,debit,Movies & DVDs,Silver Card
2022-05-29,Movie Theater,6.25,debit,Movies & DVDs,Silver Card
